Организация;Номер актива;Серийный номер;Описание актива;Группа активов;Критичность;Номер родительского актива
Ч20;ТРМ-СЛС@000000263;Ч150717;Транформатор силовой сухой 10кВ;ТРМ-СЛС;Высокий;Ч.ТЭЦ.8.ЭЛС.ТЦ1.ТСН1
Ч20;ТРМ-СЛС@000000264;Ч150718;Силовой кабель;ТРМ-СЛС;Высокий;Ч.ТЭЦ.8.ЭЛС.ТЦ1.ТСН1
Ч20;ТРМ-СЛС@000000265;Ч150719;Транформатор силовой сухой 10кВ;ТРМ-СЛС;Высокий;Ч.ТЭЦ.8.ЭЛС.ТЦ1.ТСН2
Ч20;ТРМ-СЛС@000000266;Ч150720;Транформатор силовой сухой 10кВ;ТРМ-СЛС;Высокий;Ч.ТЭЦ.8.ЭЛС.ТЦ1.ТСН3
Ч20;ТРМ-СЛС@000000267;Ч150721;Транформатор силовой сухой 10кВ;ТРМ-СЛС;Высокий;Ч.ТЭЦ.8.ЭЛС.ТЦ1.ТСН4
Ч20;ТРМ-СЛС@000000268;Ч150722;Транформатор силовой сухой 10кВ;ТРМ-СЛС;Высокий;Ч.ТЭЦ.8.ЭЛС.ТЦ1.ТСНР1
Ч20;ТРМ-СЛС@000000269;Ч150723;Транформатор силовой сухой 10кВ;ТРМ-СЛС;Высокий;Ч.ТЭЦ.8.ЭЛС.ТЦ2.ТСН5
Ч20;ТРМ-СЛС@000000270;Ч150724;Транформатор силовой сухой 10кВ;ТРМ-СЛС;Высокий;Ч.ТЭЦ.8.ЭЛС.ТЦ2.ТСН6
Ч20;ТРМ-СЛС@000000271;Ч150725;Транформатор силовой сухой 10кВ;ТРМ-СЛС;Высокий;Ч.ТЭЦ.8.ЭЛС.ТЦ2.ТСНР2
Ч20;ТРМ-СЛС@000000272;Ч150726;Трансформатор;ТРМ-СЛС;Высокий;Ч.ТЭЦ.9.ЭЛС.СН.ТСН1
Ч20;ТРМ-СЛС@000000273;Ч150727;Трансформатор;ТРМ-СЛС;Высокий;Ч.ТЭЦ.9.ЭЛС.СН.ТСН2
Ч20;ТУР-ТУР@000000003;Ч150728;Газовая турбина;ТУР-ТУР;Высокий;Ч.ТЭЦ.9.Г
Ч20;ТУР-ТУР@000000004;Ч150729;Задние концевые уплотнения;ТУР-ТУР-ПТ-12-35-10-ЗКУ;Высокий;Ч.ТЭЦ.8.ТА1.ПТ.ПЧ.ЗКУ
Ч20;ТУР-ТУР@000000005;Ч150730;Задний подшипник генератора;ТУР-ТУР-ПТ-12-35-10-ЗПГ;Высокий;Ч.ТЭЦ.8.ТА1.ПТ.МС.ЗПГ
Ч20;ТУР-ТУР@000000006;Ч150731;Задний подшипник турбины;ТУР-ТУР-ПТ-12-35-10-ЗПТ;Высокий;Ч.ТЭЦ.8.ТА1.ПТ.МС.ЗПТ
Ч20;ТУР-ТУР@000000007;Ч150732;Задний подшипник турбины;ТУР-ТУР-ПТ-12-35-10-ЗПТ;Высокий;Ч.ТЭЦ.8.ТА2.ПТ.МС.ЗПТ
Ч20;ТУР-ТУР@000000008;Ч150733;Привод клапана захлопки-теплофикационного отбора;ТУР-ТУР-ПТ-12-35-10-ПКЗО;Высокий;Ч.ТЭЦ.8.ТА1.ПТ.МС.ПКЗОО
Ч20;ТУР-ТУР@000000009;Ч150734;Привод клапана-захлопки производственного отбора;ТУР-ТУР-ПТ-12-35-10-ПКЗП;Высокий;Ч.ТЭЦ.8.ТА1.ПТ.МС.ПКЗПО
Ч20;ТУР-ТУР@000000010;Ч150735;Передние концевые уплотнения;ТУР-ТУР-ПТ-12-35-10-ПКУ;Высокий;Ч.ТЭЦ.8.ТА1.ПТ.ПЧ.ПКУ
Ч20;ТУР-ТУР@000000011;Ч150736;Передний подшипник генератора;ТУР-ТУР-ПТ-12-35-10-ППГ;Высокий;Ч.ТЭЦ.8.ТА1.ПТ.МС.ППГ
Ч20;ТУР-ТУР@000000012;Ч150737;Передний подшипник турбины;ТУР-ТУР-ПТ-12-35-10-ППТ;Высокий;Ч.ТЭЦ.8.ТА1.ПТ.МС.ППТ
Ч20;ТУР-ТУР@000000013;Ч150738;Передний подшипник турбины;ТУР-ТУР-ПТ-12-35-10-ППТ;Высокий;Ч.ТЭЦ.8.ТА2.ПТ.МС.ППТ
Ч20;ТУР-ТУР@000000014;Ч150739;Ротор турбины;ТУР-ТУР-ПТ-12-35-10-РТ;Высокий;Ч.ТЭЦ.8.ТА1.ПТ.ПЧ.РТ
Ч20;ТУР-ТУР@000000015;Ч150740;Цилиндр турбины;ТУР-ТУР-ПТ-12-35-10-ЦТ;Высокий;Ч.ТЭЦ.8.ТА1.ПТ.ПЧ.ЦТ
Ч20;ТУР-ТУР@000000016;Ч150741;Паровая турбина ПТ-12-35/10М;ТУР-ТУР-ПТ-1-ПТ12-35/10М;Средний;Ч.ТЭЦ.8.ТА1.ПТ
Ч20;ТУР-ТУР@000000017;Ч150742;Задние концевые уплотнения;ТУР-ТУР-ПТ-ЗКУ;Высокий;Ч.ТЭЦ.8.ТА2.ПТ.ПЧ.ЗКУ
Ч20;ТУР-ТУР@000000018;Ч150743;Задние концевые уплотнения;ТУР-ТУР-ПТ-ЗКУ;Высокий;Ч.ТЭЦ.8.ТА3.ПТ.ПЧ.ЗКУ
Ч20;ТУР-ТУР@000000019;Ч150744;Задние концевые уплотнения;ТУР-ТУР-ПТ-ЗКУ;Высокий;Ч.ТЭЦ.8.ТА4.ПТ.ПЧ.ЗКУ
Ч20;ТУР-ТУР@000000020;Ч150745;Задние концевые уплотнения;ТУР-ТУР-ПТ-ЗКУ;Высокий;Ч.ТЭЦ.8.ТА5.ПТ.ПЧ.ЗКУ
Ч20;ТУР-ТУР@000000021;Ч150746;Задние концевые уплотнения;ТУР-ТУР-ПТ-ЗКУ;Высокий;Ч.ТЭЦ.8.ТА6.ПТ.ПЧ.ЗКУ
Ч20;ТУР-ТУР@000000022;Ч150747;Задние концевые уплотнения;ТУР-ТУР-ПТ-ЗКУ;Высокий;Ч.ТЭЦ.8.ТА7.ПТ.ПЧ.ЗКУ
Ч20;ТУР-ТУР@000000023;Ч150748;Передние концевые уплотнения;ТУР-ТУР-ПТ-ПКУ;Высокий;Ч.ТЭЦ.8.ТА2.ПТ.ПЧ.ПКУ
Ч20;ТУР-ТУР@000000024;Ч150749;Передние концевые уплотнения;ТУР-ТУР-ПТ-ПКУ;Высокий;Ч.ТЭЦ.8.ТА3.ПТ.ПЧ.ПКУ
Ч20;ТУР-ТУР@000000025;Ч150750;Передние концевые уплотнения;ТУР-ТУР-ПТ-ПКУ;Высокий;Ч.ТЭЦ.8.ТА4.ПТ.ПЧ.ПКУ
Ч20;ТУР-ТУР@000000026;Ч150751;Передние концевые уплотнения;ТУР-ТУР-ПТ-ПКУ;Высокий;Ч.ТЭЦ.8.ТА5.ПТ.ПЧ.ПКУ
Ч20;ТУР-ТУР@000000027;Ч150752;Передние концевые уплотнения;ТУР-ТУР-ПТ-ПКУ;Высокий;Ч.ТЭЦ.8.ТА6.ПТ.ПЧ.ПКУ
Ч20;ТУР-ТУР@000000028;Ч150753;Передние концевые уплотнения;ТУР-ТУР-ПТ-ПКУ;Высокий;Ч.ТЭЦ.8.ТА7.ПТ.ПЧ.ПКУ
Ч20;ТУР-ТУР@000000029;Ч150754;Паровая турбина ПТ-12-13/1.0-1;ТУР-ТУР-ПТ-ПТ12-13/1.0-1;Высокий;Ч.ТЭЦ.8.ТА5
Ч20;ТУР-ТУР@000000030;Ч150755;Паровая турбина ПТ-12-3.4/0.6;ТУР-ТУР-ПТ-ПТ12-3,4/0,6;Высокий;Ч.ТЭЦ.8.ТА7
Ч20;ТУР-ТУР@000000031;Ч150756;Паровая турбина ПТ-12-35/10М;ТУР-ТУР-ПТ-ПТ12-35/10М;Высокий;Ч.ТЭЦ.8.ТА2.ПТ
Ч20;ТУР-ТУР@000000032;Ч150757;Паровая турбина Р-12-35/5М;ТУР-ТУР-ПТ-ПТ12-35/5М;Высокий;Ч.ТЭЦ.8.ТА3
Ч20;ТУР-ТУР@000000033;Ч150758;Паровая турбина Р-12-35/5М;ТУР-ТУР-ПТ-ПТ12-35/5М;Высокий;Ч.ТЭЦ.8.ТА4.ПТ
Ч20;ТУР-ТУР@000000034;Ч150759;Паровая турбина ПТ-30-3,4/1,0;ТУР-ТУР-ПТ-ПТ30-3,4/1;Высокий;Ч.ТЭЦ.8.ТА6
Ч20;ТУР-ТУР@000000035;Ч150760;Ротор турбины;ТУР-ТУР-ПТ-РТ;Высокий;Ч.ТЭЦ.8.ТА2.ПТ.ПЧ.РТ
Ч20;ТУР-ТУР@000000036;Ч150761;Ротор турбины;ТУР-ТУР-ПТ-РТ;Высокий;Ч.ТЭЦ.8.ТА3.ПТ.ПЧ.РТ
Ч20;ТУР-ТУР@000000037;Ч150762;Ротор турбины;ТУР-ТУР-ПТ-РТ;Высокий;Ч.ТЭЦ.8.ТА4.ПТ.ПЧ.РТ
Ч20;ТУР-ТУР@000000038;Ч150763;Ротор турбины;ТУР-ТУР-ПТ-РТ;Высокий;Ч.ТЭЦ.8.ТА6.ПТ.ПЧ.РТ
Ч20;ТУР-ТУР@000000039;Ч150764;Ротор турбины;ТУР-ТУР-ПТ-РТ;Высокий;Ч.ТЭЦ.8.ТА7.ПТ.ПЧ.РТ
Ч20;ТУР-ТУР@000000040;Ч150765;Цилиндр турбины;ТУР-ТУР-ПТ-ЦТ;Высокий;Ч.ТЭЦ.8.ТА2.ПТ.ПЧ.ЦТ
Ч20;ТУР-ТУР@000000041;Ч150766;Цилиндр турбины;ТУР-ТУР-ПТ-ЦТ;Высокий;Ч.ТЭЦ.8.ТА3.ПТ.ПЧ.ЦТ
Ч20;ТУР-ТУР@000000042;Ч150767;Цилиндр турбины;ТУР-ТУР-ПТ-ЦТ;Высокий;Ч.ТЭЦ.8.ТА4.ПТ.ПЧ.ЦТ
Ч20;ТУР-ТУР@000000043;Ч150768;Цилиндр турбины;ТУР-ТУР-ПТ-ЦТ;Высокий;Ч.ТЭЦ.8.ТА5.ПТ.ПЧ.ЦТ
Ч20;ТУР-ТУР@000000044;Ч150769;Цилиндр турбины;ТУР-ТУР-ПТ-ЦТ;Высокий;Ч.ТЭЦ.8.ТА6.ПТ.ПЧ.ЦТ
Ч20;ТУР-ТУР@000000045;Ч150770;Цилиндр турбины;ТУР-ТУР-ПТ-ЦТ;Высокий;Ч.ТЭЦ.8.ТА7.ПТ.ПЧ.ЦТ
Ч20;ТУР-ТУР@000000046;Ч150771;Задний подшипник турбины;ТУР-ТУР-УСТ-ЗПТ;Высокий;Ч.ТЭЦ.8.ТА3.ПТ.МС.ЗПТ
Ч20;ТУР-ТУР@000000047;Ч150772;Задний подшипник турбины;ТУР-ТУР-УСТ-ЗПТ;Высокий;Ч.ТЭЦ.8.ТА4.ПТ.МС.ЗПТ
Ч20;ТУР-ТУР@000000048;Ч150773;Задний подшипник турбины;ТУР-ТУР-УСТ-ЗПТ;Высокий;Ч.ТЭЦ.8.ТА5.ПТ.МС.ЗПТ
Ч20;ТУР-ТУР@000000049;Ч150774;Задний подшипник турбины;ТУР-ТУР-УСТ-ЗПТ;Высокий;Ч.ТЭЦ.8.ТА6.ПТ.МС.ЗПТ
Ч20;ТУР-ТУР@000000050;Ч150775;Задний подшипник турбины;ТУР-ТУР-УСТ-ЗПТ;Высокий;Ч.ТЭЦ.8.ТА7.ПТ.МС.ЗПТ
Ч20;ТУР-ТУР@000000051;Ч150776;Передний подшипник турбины;ТУР-ТУР-УСТ-ППТ;Высокий;Ч.ТЭЦ.8.ТА3.ПТ.МС.ППТ
Ч20;ТУР-ТУР@000000052;Ч150777;Передний подшипник турбины;ТУР-ТУР-УСТ-ППТ;Высокий;Ч.ТЭЦ.8.ТА4.ПТ.МС.ППТ
Ч20;ТУР-ТУР@000000053;Ч150778;Передний подшипник турбины;ТУР-ТУР-УСТ-ППТ;Высокий;Ч.ТЭЦ.8.ТА5.ПТ.МС.ППТ
Ч20;ТУР-ТУР@000000054;Ч150779;Передний подшипник турбины;ТУР-ТУР-УСТ-ППТ;Высокий;Ч.ТЭЦ.8.ТА6.ПТ.МС.ППТ
Ч20;ТУР-ТУР@000000055;Ч150780;Передний подшипник турбины;ТУР-ТУР-УСТ-ППТ;Высокий;Ч.ТЭЦ.8.ТА7.ПТ.МС.ППТ
Ч20;УЗЛ-ПДШ@000000012;Ч150781;Задний подшипник генератора;УЗЛ-ПДШ;Высокий;Ч.ТЭЦ.8.ТА3.ПТ.МС.ЗПГ
Ч20;УЗЛ-ПДШ@000000013;Ч150782;Задний подшипник генератора;УЗЛ-ПДШ;Высокий;Ч.ТЭЦ.8.ТА4.ПТ.МС.ЗПГ
Ч20;УЗЛ-ПДШ@000000014;Ч150783;Задний подшипник генератора;УЗЛ-ПДШ;Высокий;Ч.ТЭЦ.8.ТА5.ПТ.МС.ЗПГ
Ч20;УЗЛ-ПДШ@000000015;Ч150784;Задний подшипник генератора;УЗЛ-ПДШ;Высокий;Ч.ТЭЦ.8.ТА6.ПТ.МС.ЗПГ
Ч20;УЗЛ-ПДШ@000000016;Ч150785;Задний подшипник генератора;УЗЛ-ПДШ;Высокий;Ч.ТЭЦ.8.ТА7.ПТ.МС.ЗПГ
Ч20;УЗЛ-ПДШ@000000017;Ч150786;Передний подшипник генератора;УЗЛ-ПДШ;Высокий;Ч.ТЭЦ.8.ТА3.ПТ.МС.ППГ
Ч20;УЗЛ-ПДШ@000000018;Ч150787;Передний подшипник генератора;УЗЛ-ПДШ;Высокий;Ч.ТЭЦ.8.ТА4.ПТ.МС.ППГ
Ч20;УЗЛ-ПДШ@000000019;Ч150788;Передний подшипник генератора;УЗЛ-ПДШ;Высокий;Ч.ТЭЦ.8.ТА5.ПТ.МС.ППГ
Ч20;УЗЛ-ПДШ@000000020;Ч150789;Передний подшипник генератора;УЗЛ-ПДШ;Высокий;Ч.ТЭЦ.8.ТА6.ПТ.МС.ППГ
Ч20;УЗЛ-ПДШ@000000021;Ч150790;Передний подшипник генератора;УЗЛ-ПДШ;Высокий;Ч.ТЭЦ.8.ТА7.ПТ.МС.ППГ
Ч20;УСТ-ВПУ@000000001;Ч150791;Валоповоротное устройство;УСТ-ВПУ;Высокий;Ч.ТЭЦ.8.ТА1.ПТ.МС.ВПУ1
Ч20;УСТ-ВПУ@000000002;Ч150792;Валоповоротное устройство;УСТ-ВПУ;Высокий;Ч.ТЭЦ.8.ТА2.ПТ.МС.ВПУ
Ч20;УСТ-ВПУ@000000003;Ч150793;Валоповоротное устройство;УСТ-ВПУ;Высокий;Ч.ТЭЦ.8.ТА3.ПТ.МС.ВПУ3
Ч20;УСТ-ВПУ@000000004;Ч150794;Валоповоротное устройство;УСТ-ВПУ;Высокий;Ч.ТЭЦ.8.ТА4.ПТ.МС.ВПУ
Ч20;УСТ-ВПУ@000000005;Ч150795;Валоповоротное устройство;УСТ-ВПУ;Высокий;Ч.ТЭЦ.8.ТА5.ПТ.МС.ВПУ
Ч20;УСТ-ВПУ@000000006;Ч150796;Валоповоротное устройство;УСТ-ВПУ;Высокий;Ч.ТЭЦ.8.ТА6.ПТ.МС.ВПУ
Ч20;УСТ-ВПУ@000000007;Ч150797;Валоповоротное устройство;УСТ-ВПУ;Высокий;Ч.ТЭЦ.8.ТА7.ПТ.МС.ВПУ
Ч20;УСТ-ВУК@000000009;Ч150798;Водоуказательная колонка;УСТ-ВУК;Высокий;Ч.ТЭЦ.1.П1.Б.В1
Ч20;УСТ-ВУК@000000010;Ч150799;Водоуказательная колонка;УСТ-ВУК;Высокий;Ч.ТЭЦ.1.П1.Б.В2
Ч20;УСТ-ВУК@000000011;Ч150800;Водоуказательная колонка;УСТ-ВУК;Высокий;Ч.ТЭЦ.1.П2.Б.В1
Ч20;УСТ-ВУК@000000012;Ч150801;Водоуказательная колонка;УСТ-ВУК;Высокий;Ч.ТЭЦ.1.П2.Б.В2
Ч20;УСТ-ВУК@000000013;Ч150802;Водоуказательная колонка;УСТ-ВУК;Высокий;Ч.ТЭЦ.1.П5.Б.В1
Ч20;УСТ-ВУК@000000014;Ч150803;Водоуказательная колонка;УСТ-ВУК;Высокий;Ч.ТЭЦ.1.П5.Б.В2
Ч20;УСТ-ВУК@000000015;Ч150804;Водоуказательная колонка;УСТ-ВУК;Высокий;Ч.ТЭЦ.1.П6.Б.В1
Ч20;УСТ-ВУК@000000016;Ч150805;Водоуказательная колонка;УСТ-ВУК;Высокий;Ч.ТЭЦ.1.П6.Б.В2
Ч20;УСТ-ВУК@000000017;Ч150806;Водоуказательная колонка поз.01HAD10CL510;УСТ-ВУК;Высокий;Ч.ТЭЦ.9.У.Б
Ч20;УСТ-ВУК@000000018;Ч150807;Водоуказательная колонка;УСТ-ВУК;Высокий;Ч.ТЭЦ.9.У.В.Д
Ч20;УСТ-ВУК@000000019;Ч150808;Водоуказательная колонка поз. LCQ10CL501;УСТ-ВУК;Высокий;Ч.ТЭЦ.9.У.В.РН
Ч20;УСТ-ВУК@000000020;Ч150809;Водоуказательная колонка поз.LCF10CL501;УСТ-ВУК;Высокий;Ч.ТЭЦ.9.У.В.РП
Ч20;УСТ-ВУК@000000021;Ч150810;Водоуказательная колонка;УСТ-ВУК;Высокий;Ч.ТЭЦ.9.Е.Б
Ч20;УСТ-ВУК@000000022;Ч150811;Водоуказательная колонка;УСТ-ВУК;Высокий;Ч.ТЭЦ.9.Е.Б
Ч20;УСТ-МОЧ@000000001;Ч150812;Масло-очистительная установка;УСТ-МОЧ;Средний;Ч.ТЭЦ.8.ОБК.МС.МОУ
Ч20;УСТ-ОТМ@000000001;Ч150813;Установка по очистке турбинного масла ОТМ-1000, позиция 1;УСТ-ОТМ-1000;Средний;Ч.ТЭЦ.8.ОБК.МС.ОТМ1
Ч20;УСТ-ОТМ@000000002;Ч150814;Установка по очистке турбинного масла ОТМ-1000, позиция 2;УСТ-ОТМ-1000;Средний;Ч.ТЭЦ.8.ОБК.МС.ОТМ2
Ч20;УСТ-УСТ@000000001;Ч150815;Установка с пароэжекторным устройством;УСТ-УСТ;Высокий;Ч.ТЭЦ.1.ТС.РП.ПСВ2
Ч20;ФЛТ-ФИЛ@000000363;Ч150816;Картридж коалесцентного газового фильтра поз. FSE 120-A;ФЛТ-ФИЛ-ДКС;Высокий;Ч.ТЭЦ.9.ГП.Т.ДК
Ч20;ФЛТ-ФЛТ@000000086;Ч150817;Фильтр пворотный;ФЛТ-ФЛТ;Высокий;Ч.ТЭЦ.8.ТА1.ПТ.СО.ФПТГ1
Ч20;ФЛТ-ФЛТ@000000087;Ч150818;Установка по очистке жидкостей серии HNP;ФЛТ-ФЛТ;Средний;Ч.ТЭЦ.8.ОБК.МС.PALL
Ч20;ФЛТ-ФЛТ@000000088;Ч150819;Фильтр на всасывающей линии;ФЛТ-ФЛТ;Высокий;Ч.ТЭЦ.1.ПВ.Н1
Ч20;ФЛТ-ФЛТ@000000089;Ч150820;Фильтр на всасывающей линии;ФЛТ-ФЛТ;Высокий;Ч.ТЭЦ.1.ПВ.Н2
Ч20;ФЛТ-ФЛТ@000000090;Ч150821;Фильтр на всасывающей линии;ФЛТ-ФЛТ;Высокий;Ч.ТЭЦ.1.ПВ.Н3
Ч20;ФЛТ-ФЛТ@000000091;Ч150822;Фильтр на всасывающей линии;ФЛТ-ФЛТ;Высокий;Ч.ТЭЦ.1.ПВ.Н4
Ч20;ФЛТ-ФЛТ@000000092;Ч150823;Фильтр на всасывающей линии;ФЛТ-ФЛТ;Высокий;Ч.ТЭЦ.1.ПВ.Н21
Ч20;ФЛТ-ФЛТ@000000093;Ч150824;Фильтр на всасывающей линии;ФЛТ-ФЛТ;Высокий;Ч.ТЭЦ.1.ПВ.Н22
Ч20;ФЛТ-ФЛТ@000000094;Ч150825;Фильтр на всасывающей линии;ФЛТ-ФЛТ;Высокий;Ч.ТЭЦ.1.ПВ.Н23
Ч20;ФЛТ-ФЛТ@000000095;Ч150826;Фильтр на всасывающей линии;ФЛТ-ФЛТ;Высокий;Ч.ТЭЦ.1.ПВ.Н24
Ч20;ФЛТ-ФЛТ@000000096;Ч150827;Фильтр-грязевик линии конденсата 2шт;ФЛТ-ФЛТ;Высокий;Ч.ТЭЦ.1.ПДУ.ТР
Ч20;ФЛТ-ФЛТ@000000097;Ч150828;Фильтр-грязевик;ФЛТ-ФЛТ;Высокий;Ч.ТЭЦ.1.ОБК.ОХЛ
Ч20;ФЛТ-ФЛТ@000000098;Ч150829;Фильтр-грязевик;ФЛТ-ФЛТ;Высокий;Ч.ТЭЦ.1.ОБК.ОТ.ТП1
Ч20;ФЛТ-ФЛТ@000000099;Ч150830;Фильтр-грязевик;ФЛТ-ФЛТ;Высокий;Ч.ТЭЦ.1.ОБК.ОТ.ТП2
Ч20;ФЛТ-ФЛТ@000000100;Ч150831;Воздушный фильтр;ФЛТ-ФЛТ;Высокий;Ч.ТЭЦ.9.У.ДУ.В1
Ч20;ФЛТ-ФЛТ@000000101;Ч150832;Воздушный фильтр;ФЛТ-ФЛТ;Высокий;Ч.ТЭЦ.9.У.ДУ.В2
Ч20;ФЛТ-ФЛТ@000000102;Ч150833;Фильтр кассетный Ду100 Ру16;ФЛТ-ФЛТ-100;Высокий;Ч.ТЭЦ.1.ОБК.ОХЛ
Ч20;ФЛТ-ФЛТ@000000103;Ч150834;Фильтр кассетный Ду200 Ру16;ФЛТ-ФЛТ-200;Высокий;Ч.ТЭЦ.1.ОБК.ОХЛ
Ч20;ФЛТ-ФЛТ@000000104;Ч150835;Фильтр кассетный Ду50 Ру16;ФЛТ-ФЛТ-50;Высокий;Ч.ТЭЦ.1.ОБК.ОХЛ
Ч20;ФЛТ-ФЛТ@000000105;Ч150836;Фильтр сетчатый фланцевый (13 шт);ФЛТ-ФЛТ-50-16;Средний;Ч.ТЭЦ.8.СВ.СВФ
Ч20;ФЛТ-ФЛТ@000000106;Ч150837;Поз. 20 - Воздушный фильтр;ФЛТ-ФЛТ-ВОЗД;Высокий;Ч.ТЭЦ.8.ТА1.ПТ.САР.МС1
Ч20;ФЛТ-ФЛТ@000000107;Ч150838;Поз. 21 - Фильтр всасывающий;ФЛТ-ФЛТ-ВОЗД;Высокий;Ч.ТЭЦ.8.ТА1.ПТ.САР.МС1
Ч20;ФЛТ-ФЛТ@000000108;Ч150839;Поз. 22 - Фильтр всасывающий;ФЛТ-ФЛТ-ВОЗД;Высокий;Ч.ТЭЦ.8.ТА1.ПТ.САР.МС1
Ч20;ФЛТ-ФЛТ@000000109;Ч150840;Поз. 20 - Воздушный фильтр;ФЛТ-ФЛТ-ВОЗД;Высокий;Ч.ТЭЦ.8.ТА2.ПТ.САР.МС2
Ч20;ФЛТ-ФЛТ@000000110;Ч150841;Поз. 21 - Фильтр всасывающий;ФЛТ-ФЛТ-ВОЗД;Высокий;Ч.ТЭЦ.8.ТА2.ПТ.САР.МС2
Ч20;ФЛТ-ФЛТ@000000111;Ч150842;Поз. 22 - Фильтр всасывающий;ФЛТ-ФЛТ-ВОЗД;Высокий;Ч.ТЭЦ.8.ТА2.ПТ.САР.МС2
Ч20;ФЛТ-ФЛТ@000000112;Ч150843;Фильтр грубой очистки;ФЛТ-ФЛТ-ВОЗД-ГО;Высокий;Ч.ТЭЦ.9.Г.К
Ч20;ФЛТ-ФЛТ@000000113;Ч150844;Фильтр тонкой очистки;ФЛТ-ФЛТ-ВОЗД-ТО;Высокий;Ч.ТЭЦ.9.Г.К
Ч20;ФЛТ-ФЛТ@000000114;Ч150845;Сетчатый фильтр поз.LAE10AA510;ФЛТ-ФЛТ-ВП-КУ;Высокий;Ч.ТЭЦ.9.У.У
Ч20;ФЛТ-ФЛТ@000000115;Ч150846;Входной фильтр;ФЛТ-ФЛТ-ВХ;Высокий;Ч.ТЭЦ.9.ОБК.ВА.В.О
Ч20;ФЛТ-ФЛТ@000000116;Ч150847;Фильтр поз. PGC10AA520;ФЛТ-ФЛТ-ГЛ-200-16;Высокий;Ч.ТЭЦ.9.Г.ВОК
Ч20;ФЛТ-ФЛТ@000000117;Ч150848;Фильтр поз. PGC10AA530;ФЛТ-ФЛТ-ГЛ-200-16;Высокий;Ч.ТЭЦ.9.Г.ВОК
Ч20;ФЛТ-ФЛТ@000000118;Ч150849;Фильтр поз. PGC10AA520;ФЛТ-ФЛТ-ГЛ-200-16;Высокий;Ч.ТЭЦ.9.Г.ПОС
Ч20;ФЛТ-ФЛТ@000000119;Ч150850;Фильтр поз. PGC10AA530;ФЛТ-ФЛТ-ГЛ-200-16;Высокий;Ч.ТЭЦ.9.Г.ПОС
Ч20;ФЛТ-ФЛТ@000000120;Ч150851;Фильтр поз.1;ФЛТ-ФЛТ-ГМ-Р165354;Высокий;Ч.ТЭЦ.9.Г.ГМ
Ч20;ФЛТ-ФЛТ@000000121;Ч150852;Фильтр поз.2а;ФЛТ-ФЛТ-ГМ-Р165659;Высокий;Ч.ТЭЦ.9.Г.ГМ
Ч20;ФЛТ-ФЛТ@000000122;Ч150853;Фильтр поз.2б;ФЛТ-ФЛТ-ГМ-Р165659;Высокий;Ч.ТЭЦ.9.Г.ГМ
Ч20;ФЛТ-ФЛТ@000000123;Ч150854;Фильтр поз.2с;ФЛТ-ФЛТ-ГМ-Р165659;Высокий;Ч.ТЭЦ.9.Г.ГМ
Ч20;ФЛТ-ФЛТ@000000124;Ч150855;Грязевой фильтр на всасе насоса;ФЛТ-ФЛТ-ГР-618;Высокий;Ч.ТЭЦ.6.ТФ.Н1
Ч20;ФЛТ-ФЛТ@000000125;Ч150856;Грязевой фильтр на всасе насоса;ФЛТ-ФЛТ-ГР-618;Высокий;Ч.ТЭЦ.6.ТФ.Н2
Ч20;ФЛТ-ФЛТ@000000126;Ч150857;Грязевой фильтр на всасе насоса;ФЛТ-ФЛТ-ГР-618;Высокий;Ч.ТЭЦ.6.ТФ.Н3
Ч20;ФЛТ-ФЛТ@000000127;Ч150858;Поз. 11 - Фильтр напорный;ФЛТ-ФЛТ-МАСЛ;Высокий;Ч.ТЭЦ.8.ТА1.ПТ.САР.МС1
Ч20;ФЛТ-ФЛТ@000000128;Ч150859;Поз. 19 - Фильтр сливной;ФЛТ-ФЛТ-МАСЛ;Высокий;Ч.ТЭЦ.8.ТА1.ПТ.САР.МС1
Ч20;ФЛТ-ФЛТ@000000129;Ч150860;Поз. 11 - Фильтр напорный;ФЛТ-ФЛТ-МАСЛ;Высокий;Ч.ТЭЦ.8.ТА2.ПТ.САР.МС2
Ч20;ФЛТ-ФЛТ@000000130;Ч150861;Поз. 19 - Фильтр сливной;ФЛТ-ФЛТ-МАСЛ;Высокий;Ч.ТЭЦ.8.ТА2.ПТ.САР.МС2
Ч20;ФЛТ-ФЛТ@000000131;Ч150862;Фильтр минерального масла поз.01PDT0015А;ФЛТ-ФЛТ-МИН-ГТУ;Высокий;Ч.ТЭЦ.9.Г.ММ
